2025-02-11 19:10:48.311 MSK [208] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:10:48.311 MSK [208] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:10:48.311 MSK [208] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:11:36.741 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:11:48.351 MSK [209] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:11:48.351 MSK [209] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:11:48.351 MSK [209] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:12:36.801 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:12:48.388 MSK [210] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:12:48.388 MSK [210] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:12:48.388 MSK [210] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:13:36.840 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:13:48.455 MSK [211] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:13:48.455 MSK [211] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:13:48.455 MSK [211] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:14:36.885 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:14:48.504 MSK [212] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:14:48.504 MSK [212] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:14:48.504 MSK [212] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:15:36.899 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:15:48.558 MSK [213] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:15:48.558 MSK [213] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:15:48.558 MSK [213] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:16:36.934 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:16:48.573 MSK [214] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:16:48.573 MSK [214] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:16:48.573 MSK [214] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:17:36.995 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:17:48.637 MSK [215] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:17:48.637 MSK [215] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:17:48.637 MSK [215] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:18:37.056 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:18:48.670 MSK [216] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:18:48.670 MSK [216] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:18:48.670 MSK [216] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:19:37.118 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:19:48.733 MSK [217] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:19:48.733 MSK [217] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:19:48.733 MSK [217] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:20:37.177 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:20:48.782 MSK [218] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:20:48.782 MSK [218] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:20:48.782 MSK [218] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:21:37.231 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:21:48.845 MSK [219] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:21:48.845 MSK [219] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:21:48.845 MSK [219] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:22:37.291 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:22:48.900 MSK [220] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:22:48.900 MSK [220] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:22:48.900 MSK [220] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:23:37.353 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:23:48.940 MSK [221] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:23:48.940 MSK [221] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:23:48.940 MSK [221] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:24:37.416 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:24:48.998 MSK [222] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:24:48.998 MSK [222] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:24:48.998 MSK [222] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:25:37.462 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:25:49.064 MSK [223] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:25:49.064 MSK [223] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:25:49.064 MSK [223] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:26:37.473 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:26:49.116 MSK [224] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:26:49.116 MSK [224] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:26:49.116 MSK [224] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:27:37.533 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:27:49.181 MSK [225] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:27:49.181 MSK [225] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:27:49.181 MSK [225] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:28:37.593 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:28:49.215 MSK [226] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:28:49.215 MSK [226] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:28:49.215 MSK [226] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:29:37.661 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:29:49.239 MSK [227] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:29:49.239 MSK [227] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:29:49.239 MSK [227] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:30:37.713 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:30:49.262 MSK [228] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:30:49.262 MSK [228] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:30:49.262 MSK [228] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:31:37.753 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:31:49.321 MSK [229] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:31:49.321 MSK [229] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:31:49.321 MSK [229] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:32:37.802 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:32:49.384 MSK [230] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:32:49.384 MSK [230] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:32:49.384 MSK [230] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:33:37.861 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:33:49.494 MSK [231] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:33:49.494 MSK [231] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:33:49.494 MSK [231] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:34:37.921 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:34:49.498 MSK [232] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:34:49.498 MSK [232] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:34:49.498 MSK [232] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:35:37.982 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:35:49.544 MSK [233] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:35:49.544 MSK [233] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:35:49.544 MSK [233] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:36:38.042 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:36:49.604 MSK [234] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:36:49.604 MSK [234] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:36:49.604 MSK [234] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:37:38.101 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:37:49.653 MSK [235] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:37:49.653 MSK [235] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:37:49.653 MSK [235] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:38:38.156 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:38:49.701 MSK [236] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:38:49.701 MSK [236] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:38:49.701 MSK [236] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:39:38.217 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:39:49.737 MSK [237] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:39:49.737 MSK [237] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:39:49.737 MSK [237] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:40:38.261 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:40:49.787 MSK [238] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:40:49.787 MSK [238] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:40:49.787 MSK [238] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:41:38.321 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:41:49.856 MSK [239] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:41:49.856 MSK [239] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:41:49.856 MSK [239] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:42:38.359 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:42:49.912 MSK [240] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:42:49.912 MSK [240] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:42:49.912 MSK [240] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:43:38.419 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:43:49.973 MSK [241] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:43:49.973 MSK [241] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:43:49.973 MSK [241] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:44:38.448 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:44:50.011 MSK [242] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:44:50.011 MSK [242] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:44:50.011 MSK [242] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:45:38.489 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:45:50.061 MSK [243] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:45:50.061 MSK [243] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:45:50.061 MSK [243] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:46:38.505 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:46:50.121 MSK [244] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:46:50.121 MSK [244] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:46:50.121 MSK [244] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:47:38.513 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:47:50.172 MSK [245] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:47:50.172 MSK [245] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:47:50.172 MSK [245] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:48:38.581 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:48:50.230 MSK [246] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:48:50.230 MSK [246] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:48:50.230 MSK [246] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:49:38.637 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:49:50.286 MSK [247] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:49:50.286 MSK [247] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:49:50.286 MSK [247] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:50:38.672 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:50:50.312 MSK [248] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:50:50.312 MSK [248] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:50:50.312 MSK [248] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:51:38.732 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:51:50.374 MSK [249] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:51:50.374 MSK [249] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:51:50.374 MSK [249] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:52:38.791 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:52:50.424 MSK [250] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:52:50.424 MSK [250] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:52:50.424 MSK [250] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:53:38.840 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:53:50.480 MSK [251] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:53:50.480 MSK [251] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:53:50.480 MSK [251] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:54:38.901 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:54:50.512 MSK [252] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:54:50.512 MSK [252] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:54:50.512 MSK [252] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:55:38.962 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:55:50.567 MSK [253] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:55:50.567 MSK [253] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:55:50.567 MSK [253] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:56:39.016 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:56:50.635 MSK [254] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:56:50.635 MSK [254] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:56:50.635 MSK [254] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:57:39.057 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:57:50.650 MSK [255] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:57:50.650 MSK [255] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:57:50.650 MSK [255] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:58:39.079 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:58:50.709 MSK [256] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:58:50.709 MSK [256] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:58:50.709 MSK [256] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 19:59:39.139 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 19:59:50.834 MSK [257] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 19:59:50.834 MSK [257] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 19:59:50.834 MSK [257] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:00:39.200 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:00:50.785 MSK [258] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:00:50.785 MSK [258] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:00:50.785 MSK [258] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:01:39.260 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:01:50.837 MSK [259] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:01:50.837 MSK [259] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:01:50.837 MSK [259] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:02:39.317 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:02:50.903 MSK [260] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:02:50.903 MSK [260] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:02:50.903 MSK [260] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:03:39.334 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:03:50.956 MSK [261] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:03:50.956 MSK [261] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:03:50.956 MSK [261] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:04:39.349 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:04:51.016 MSK [262] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:04:51.016 MSK [262] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:04:51.016 MSK [262] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:05:39.385 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:05:51.056 MSK [263] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:05:51.056 MSK [263] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:05:51.056 MSK [263] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:06:39.412 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:06:51.148 MSK [264] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:06:51.148 MSK [264] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:06:51.148 MSK [264] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:07:39.470 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:07:51.153 MSK [265] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:07:51.153 MSK [265] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:07:51.153 MSK [265] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:08:39.531 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:08:51.211 MSK [266] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:08:51.211 MSK [266] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:08:51.211 MSK [266] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-02-11 20:09:39.572 MSK [42] WARNING:  archive_mode enabled, yet archiving is not configured
2025-02-11 20:09:51.344 MSK [267] WARNING:  database "ptdev" has a collation version mismatch
2025-02-11 20:09:51.344 MSK [267] DETAIL:  The database was created using collation version 2.36, but the operating system provides version 2.31.
2025-02-11 20:09:51.344 MSK [267] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE ptdev REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
